DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Midgestational total 25-hydroxyvitamin D levels (maternal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,10q23.31,10,90693958,HTR7,LINC02653 - HTR7,ENSG00000236373,ENSG00000148680,,64977,46865,rs11528045-?,rs11528045,0,11528045,intergenic_variant,1,NR,5.00E-07,6.301029996,,0.53,[0.31-0.75] unit increase,Affymetrix [629686],N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST010171,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Midgestational total 25-hydroxyvitamin D levels (maternal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,11p15.2,11,14859710,CYP2R1,PDE3B,,,ENSG00000152270,,,rs6486205-?,rs6486205,0,6486205,intron_variant,0,NR,2.00E-06,5.698970004,,0.4,[0.22-0.58] unit increase,Affymetrix [629686],N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST010171,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,13q21.1,13,58768014,"DIAPH3, PCDH17",DNAJA1P1 - HMGN2P39,ENSG00000223717,ENSG00000214281,,15781,242318,rs9527875-?,rs9527875,0,9527875,intergenic_variant,1,NR,7.00E-08,7.15490196,,0.59,[0.37-0.81] unit increase,Affymetrix [629686],N,"vitamin D measurement, parental genotype effect measurement","http://www.ebi.ac.uk/efo/EFO_0004631, http://www.ebi.ac.uk/efo/EFO_0005939",GCST010170,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,4q13.3,4,73780344,CXCL8-CXCL6,CXCL8 - CXCL6,ENSG00000169429,ENSG00000124875,,36628,56296,rs72650824-?,rs72650824,0,72650824,intergenic_variant,1,NR,7.00E-07,6.15490196,,1.53,[0.94-2.12] unit increase,Affymetrix [629686],N,"vitamin D measurement, parental genotype effect measurement","http://www.ebi.ac.uk/efo/EFO_0004631, http://www.ebi.ac.uk/efo/EFO_0005939",GCST010170,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,7q32.3,7,130905032,"LINC00513, MKLN1","LINC00513, LINC-PINT",,,"ENSG00000233559, ENSG00000231721",,,rs205761-?,rs205761,0,205761,intergenic_variant,0,NR,8.00E-07,6.096910013,,0.5,[0.3-0.7] unit increase,Affymetrix [629686],N,"vitamin D measurement, parental genotype effect measurement","http://www.ebi.ac.uk/efo/EFO_0004631, http://www.ebi.ac.uk/efo/EFO_0005939",GCST010170,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,16p13.13,16,10680264,TEKT5,TEKT5,,,ENSG00000153060,,,rs2541497-?,rs2541497,0,2541497,intron_variant,0,NR,1.00E-06,6,,0.53,[0.31-0.75] unit increase,Affymetrix [629686],N,"vitamin D measurement, parental genotype effect measurement","http://www.ebi.ac.uk/efo/EFO_0004631, http://www.ebi.ac.uk/efo/EFO_0005939",GCST010170,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,18q22.2,18,69494699,DOK6,DOK6,,,ENSG00000206052,,,rs1550598-?,rs1550598,0,1550598,intron_variant,0,NR,3.00E-06,5.522878745,,0.53,[0.31-0.75] unit increase,Affymetrix [629686],N,"vitamin D measurement, parental genotype effect measurement","http://www.ebi.ac.uk/efo/EFO_0004631, http://www.ebi.ac.uk/efo/EFO_0005939",GCST010170,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,8q13.2,8,68731929,c8orf34,C8orf34,,,ENSG00000165084,,,rs7837124-?,rs7837124,0,7837124,intron_variant,0,NR,3.00E-06,5.522878745,,1.61,[0.94-2.28] unit increase,Affymetrix [629686],N,"vitamin D measurement, parental genotype effect measurement","http://www.ebi.ac.uk/efo/EFO_0004631, http://www.ebi.ac.uk/efo/EFO_0005939",GCST010170,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Neonatal total 25-hydroxyvitamin D levels (maternal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,1p22.2,1,88252216,PKN2,PKN2-AS1,,,ENSG00000237505,,,rs490379-?,rs490379,0,490379,intergenic_variant,0,NR,4.00E-06,5.397940009,,0.75,[0.44-1.06] unit increase,Affymetrix [629686],N,"vitamin D measurement, parental genotype effect measurement","http://www.ebi.ac.uk/efo/EFO_0004631, http://www.ebi.ac.uk/efo/EFO_0005939",GCST010170,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Midgestational total 25-hydroxyvitamin D levels (fetal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,1q23.2,1,159217740,ACKR1,CADM3-AS1 - MPTX1,ENSG00000225670,ENSG00000215846,,6285,50883,rs17666424-?,rs17666424,0,17666424,intergenic_variant,1,NR,3.00E-06,5.522878745,,0.59,[0.34-0.84] unit increase,Affymetrix [622716],N,"fetal genotype effect measurement, vitamin D measurement","http://www.ebi.ac.uk/efo/EFO_0007959, http://www.ebi.ac.uk/efo/EFO_0004631",GCST010169,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Midgestational total 25-hydroxyvitamin D levels (fetal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,3p21.1,3,52871197,"STIMATE, TMEM110","STIMATE, STIMATE-MUSTN1",,,"ENSG00000213533, ENSG00000248592",,,rs2336664-?,rs2336664,0,2336664,intron_variant,0,NR,2.00E-06,5.698970004,,0.42,[0.24-0.6] unit increase,Affymetrix [622716],N,"fetal genotype effect measurement, vitamin D measurement","http://www.ebi.ac.uk/efo/EFO_0007959, http://www.ebi.ac.uk/efo/EFO_0004631",GCST010169,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Midgestational total 25-hydroxyvitamin D levels (fetal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,8q24.11,8,117466608,MED30,SLC30A8 - MED30,ENSG00000164756,ENSG00000164758,,289894,54105,rs7015627-?,rs7015627,0,7015627,intergenic_variant,1,NR,2.00E-06,5.698970004,,0.66,[0.39-0.93] unit increase,Affymetrix [622716],N,"fetal genotype effect measurement, vitamin D measurement","http://www.ebi.ac.uk/efo/EFO_0007959, http://www.ebi.ac.uk/efo/EFO_0004631",GCST010169,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Neonatal total 25-hydroxyvitamin D levels (fetal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,4q13.3,4,71752606,GC,GC,,,ENSG00000145321,,,rs4588-?,rs4588,0,4588,missense_variant,0,NR,3.00E-08,7.522878745,,0.62,[0.40-0.84] unit decrease,Affymetrix [622716],N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST010168,Genome-wide genotyping array
7/9/20,32047095,Traglia M,2/11/20,Genetics,www.ncbi.nlm.nih.gov/pubmed/32047095,Genetic Contributions to Maternal and Neonatal Vitamin D Levels.,Neonatal total 25-hydroxyvitamin D levels (fetal genetic effect),"269 European ancestry individuals, 323 Hispanic individuals, 115 East Asian ancestry individuals, 23 African American individuals, 23 South Asian ancestry individuals, 23 individuals",NA,2q23.3,2,149892022,"MMADHC, RND3",MMADHC-DT,,,ENSG00000231969,,,rs11690195-?,rs11690195,0,11690195,intergenic_variant,0,NR,2.00E-06,5.698970004,,0.47,[0.27-0.67] unit decrease,Affymetrix [622716],N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST010168,Genome-wide genotyping array
6/22/18,29545823,O'Brien KM,3/1/18,Front Genet,www.ncbi.nlm.nih.gov/pubmed/29545823,Genome-Wide Association Study of Serum 25-Hydroxyvitamin D in US Women.,Serum 25-Hydroxyvitamin D levels,"1,576 European ancestry individuals, 134 African American individuals, 81 Hispanic individuals, 38 individuals","1,307 European ancestry individuals, 722 European breast cancer cases, 693 European ancestry controls, 120 African-American individuals, 38 African American breast cancer cases, 46 African American controls, 59 Hispanic individuals, 27 Hispanic breast cancer cases, 27 Hispanic controls, 47 individuals, 23 breast cancer cases, 14 controls",4q13.3,4,71752606,GC,GC,,,ENSG00000145321,,,rs4588-A,rs4588,0,4588,missense_variant,0,NR,5.00E-38,37.30103,,3.5,[3.0-4.1] ng/mL decrease,Illumina [386449],N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST005729,Genome-wide genotyping array
6/22/18,29545823,O'Brien KM,3/1/18,Front Genet,www.ncbi.nlm.nih.gov/pubmed/29545823,Genome-Wide Association Study of Serum 25-Hydroxyvitamin D in US Women.,Serum 25-Hydroxyvitamin D levels,"1,576 European ancestry individuals, 134 African American individuals, 81 Hispanic individuals, 38 individuals","1,307 European ancestry individuals, 722 European breast cancer cases, 693 European ancestry controls, 120 African-American individuals, 38 African American breast cancer cases, 46 African American controls, 59 Hispanic individuals, 27 Hispanic breast cancer cases, 27 Hispanic controls, 47 individuals, 23 breast cancer cases, 14 controls",11p15.2,11,14879385,CYP2R1,CYP2R1,,,ENSG00000186104,,,rs117913124-A,rs117913124,0,117913124,synonymous_variant,0,NR,1.00E-10,10,,5.1,[3.6-6.7] ng/mL decrease,Illumina [386449],N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST005729,Genome-wide genotyping array
10/5/16,26704534,Sapkota BR,12/15/15,J Steroid Biochem Mol Biol,www.ncbi.nlm.nih.gov/pubmed/26704534,Genome-wide association study of 25(OH) Vitamin D concentrations in Punjabi Sikhs: Results of the Asian Indian diabetic heart study.,Vitamin D levels,"1,387 Punjabi Sikh ancestry individuals","2,151 Punjabi Sikh ancestry individuals",20p11.21,20,22824423,"SSTR4, FOXA2",KRT18P3 - CYB5AP4,ENSG00000215553,ENSG00000213882,,90334,61247,rs2207173-G,rs2207173,0,2207173,intergenic_variant,1,0.29,4.00E-09,8.397940009,,0.13,[0.08-0.17] unit decrease,Illumina [5904251] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST003191,Genome-wide genotyping array
10/5/16,26704534,Sapkota BR,12/15/15,J Steroid Biochem Mol Biol,www.ncbi.nlm.nih.gov/pubmed/26704534,Genome-wide association study of 25(OH) Vitamin D concentrations in Punjabi Sikhs: Results of the Asian Indian diabetic heart study.,Vitamin D levels,"1,387 Punjabi Sikh ancestry individuals","2,151 Punjabi Sikh ancestry individuals",1q21.3,1,152917994,IVL,IVL - LINC01527,ENSG00000163207,ENSG00000224308,,6108,12046,rs11586313-G,rs11586313,0,11586313,TF_binding_site_variant,1,0.55,1.00E-06,6,,0.09,[0.05-0.13] unit increase,Illumina [5904251] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST003191,Genome-wide genotyping array
9/11/08,17903293,Benjamin EJ,9/19/07,BMC Med Genet,www.ncbi.nlm.nih.gov/pubmed/17903293,Genome-wide association with select biomarker traits in the Framingham Heart Study.,Select biomarker traits,"1,012 European ancestry individuals",NA,6q15,6,88403098,intergenic,ACTBP8 - RNGTT,ENSG00000220267,ENSG00000111880,,126109,206799,rs10485165-?,rs10485165,0,10485165,intergenic_variant,1,NR,1.00E-06,6,(VitD25OH),,,Affymetrix [70897],N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST000083,Genome-wide genotyping array
9/11/08,17903293,Benjamin EJ,9/19/07,BMC Med Genet,www.ncbi.nlm.nih.gov/pubmed/17903293,Genome-wide association with select biomarker traits in the Framingham Heart Study.,Select biomarker traits,"1,012 European ancestry individuals",NA,13q14.3,13,53393956,intergenic,RN7SL618P - ZNF646P1,ENSG00000241613,ENSG00000274316,,135584,14926,rs10507577-?,rs10507577,0,10507577,intergenic_variant,1,NR,3.00E-06,5.522878745,(VitD25OH),,,Affymetrix [70897],N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST000083,Genome-wide genotyping array
5/23/10,20418485,Ahn J,4/23/10,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/20418485,Genome-wide association study of circulating vitamin D levels.,Vitamin D levels,"4,501 European ancestry individuals","2,221 European ancestry individuals",4q13.3,4,71742666,GC,GC,,,ENSG00000145321,,,rs2282679-C,rs2282679,0,2282679,intron_variant,0,0.26,2.00E-49,48.69897,,0.38,[0.32-0.44] unit decrease,"Affymetrix, Illumina [593253] (imputed)",N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST000664,Genome-wide genotyping array
5/23/10,20418485,Ahn J,4/23/10,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/20418485,Genome-wide association study of circulating vitamin D levels.,Vitamin D levels,"4,501 European ancestry individuals","2,221 European ancestry individuals",11q13.4,11,71483513,"NADSYN1, DHCR7",NADSYN1,,,ENSG00000172890,,,rs3829251-A,rs3829251,0,3829251,intron_variant,0,0.19,3.00E-09,8.522878745,,0.18,[0.12-0.24] unit decrease,"Affymetrix, Illumina [593253] (imputed)",N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST000664,Genome-wide genotyping array
5/23/10,20418485,Ahn J,4/23/10,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/20418485,Genome-wide association study of circulating vitamin D levels.,Vitamin D levels,"4,501 European ancestry individuals","2,221 European ancestry individuals",11p15.2,11,14893764,CYP2R1,CYP2R1 - CALCB,ENSG00000186104,ENSG00000175868,,1533,11233,rs2060793-A,rs2060793,0,2060793,intergenic_variant,1,0.41,3.00E-17,16.52287875,,0.25,[0.15-0.35] unit increase,"Affymetrix, Illumina [593253] (imputed)",N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST000664,Genome-wide genotyping array
7/24/12,22673963,Lasky-Su J,6/7/12,Hum Genet,www.ncbi.nlm.nih.gov/pubmed/22673963,Genome-wide association analysis of circulating vitamin D levels in children with asthma.,Vitamin D levels,"422 European ancestry trios with asthmatic children, 150 European ancestry asthmatic child cases","1,108 Hispanic asthmatic child cases",4q13.3,4,71742666,GC,GC,,,ENSG00000145321,,,rs2282679-?,rs2282679,0,2282679,intron_variant,0,0.29,2.00E-14,13.69897,,,,Illumina [547645],N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST001560,Genome-wide genotyping array
7/8/20,32059762,Manousaki D,2/5/20,Am J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/32059762,Genome-wide Association Study for Vitamin D Levels Reveals 69 Independent Loci.,Serum 25-Hydroxyvitamin D levels,"443,734 European ancestry individuals",NA,2q37.1,2,233718962,NR,"UGT1A6, UGT1A8, UGT1A9, UGT1A7, UGT1A4, UGT1A5, UGT1A10",,,"ENSG00000167165, ENSG00000242366, ENSG00000241119, ENSG00000244122, ENSG00000244474, ENSG00000288705, ENSG00000242515",,,rs2011425-G,rs2011425,0,2011425,missense_variant,0,0.07939,1.00E-37,37,,0.046356,[0.039-0.053] unit decrease,Affymetrix [16668957] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST010144,Genome-wide genotyping array
2/19/20,31841498,Kampe A,12/16/19,PLoS Genet,www.ncbi.nlm.nih.gov/pubmed/31841498,Genetic variation in GC and CYP2R1 affects 25-hydroxyvitamin D concentration and skeletal parameters: A genome-wide association study in 24-month-old Finnish children.,Serum 25-Hydroxyvitamin D levels,761 Finnish ancestry infants,NA,4q13.3,4,71777771,GC,GC,,,ENSG00000145321,,,rs1155563-C,rs1155563,0,1155563,intron_variant,0,0.2041,1.00E-11,11,,9.49,NR unit decrease,Illumina [5072729] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST009671,Genome-wide genotyping array
2/19/20,31841498,Kampe A,12/16/19,PLoS Genet,www.ncbi.nlm.nih.gov/pubmed/31841498,Genetic variation in GC and CYP2R1 affects 25-hydroxyvitamin D concentration and skeletal parameters: A genome-wide association study in 24-month-old Finnish children.,Serum 25-Hydroxyvitamin D levels,761 Finnish ancestry infants,NA,11p15.2,11,14856896,"PDE3B, CYP2R1",PDE3B,,,ENSG00000152270,,,rs10832310-G,rs10832310,0,10832310,intron_variant,0,0.373201,4.00E-11,10.39794001,,7.52,NR unit decrease,Illumina [5072729] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST009671,Genome-wide genotyping array
7/7/21,33382404,Sallinen RJ,12/31/20,J Nutr,www.ncbi.nlm.nih.gov/pubmed/33382404,Genetic Risk Score for Serum 25-Hydroxyvitamin D Concentration Helps to Guide Personalized Vitamin D Supplementation in Healthy Finnish Adults.,Serum 25-Hydroxyvitamin D levels,"3,399 Finnish ancestry individuals",NA,4q13.3,4,71752606,GC,GC,,,ENSG00000145321,,,rs4588-A,rs4588,0,4588,missense_variant,0,0.201,2.00E-25,24.69897,,3.9,mmol/L decrease,Illumina [~ 7700000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST012014,Genome-wide genotyping array
7/7/21,33382404,Sallinen RJ,12/31/20,J Nutr,www.ncbi.nlm.nih.gov/pubmed/33382404,Genetic Risk Score for Serum 25-Hydroxyvitamin D Concentration Helps to Guide Personalized Vitamin D Supplementation in Healthy Finnish Adults.,Serum 25-Hydroxyvitamin D levels,"3,399 Finnish ancestry individuals",NA,11p15.2,11,14893332,CYP2R1,CYP2R1 - CALCB,ENSG00000186104,ENSG00000175868,,1101,11665,rs10741657-A,rs10741657,0,10741657,intergenic_variant,1,0.421,3.00E-11,10.52287875,,2.1,mmol/L increase,Illumina [~ 7700000] (imputed),N,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,GCST012014,Genome-wide genotyping array
